transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative,total_amount,profit
oF7673,2024-05-26,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.53,6,20.04,0.1,Mobile Wallet,Adult,Male,New York,David Wolf,24.46,4.42
Kp9918,2024-08-29,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.21,3,10.59,0,Mobile Wallet,Young,Male,Houston,Renee Carroll,12.63,2.04
iG0823,2024-11-14,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2387,1,1627.27,0.15,Cash,Senior,Male,Los Angeles,Jason Andrews,2028.95,401.68
TA6337,2024-04-11,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,161.66,2,214.68,0.15,Cash,Adult,Female,Los Angeles,Kelly Hunter,274.82,60.14
iY7052,2024-05-31,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,30.08,3,59.64,0,Mobile Wallet,Young,Male,Chicago,Pamela Thompson,90.24,30.60
bG9533,2024-03-01,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,66.82,2,82.76,0,Debit Card,Senior,Female,Los Angeles,Jeffrey Le,133.64,50.88
Oi6810,2024-09-18,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,173.85,1,124.81,0.2,Cash,Adult,Male,Chicago,Ashley Campbell,139.08,14.27
PV4132,2024-06-11,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2259.54,1,1456.5,0.15,Online Payment,Young,Female,New York,Erika Lee,1920.61,464.11
JO7085,2024-02-04,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1041.45,2,1575.56,0.1,Credit Card,Senior,Male,Los Angeles,Sarah Newman,1874.61,299.05
KT6040,2024-11-21,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.8,6,16.98,0.05,Mobile Wallet,Senior,Male,Houston,Kelly Powell,21.66,4.68
wT7624,2024-02-04,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,211.92,1,154.02,0.2,Credit Card,Senior,Male,Phoenix,Alan Adams,169.54,15.52
PV6558,2024-10-09,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,953.74,2,1168.86,0,Credit Card,Young,Male,Houston,Roberto Mercado,1907.48,738.62
ut0000,2024-12-29,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,70.94,3,131.01,0.05,Debit Card,Adult,Female,Chicago,Dr. Jennifer Chandler,202.18,71.17
Ko1506,2024-03-23,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,51.23,1,35.39,0.2,Debit Card,Young,Female,Los Angeles,Amanda Jenkins,40.98,5.59
sZ4856,2024-06-07,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,302.46,1,185.69,0.2,Credit Card,Senior,Female,Los Angeles,Joseph Wells,241.97,56.28
Tz5260,2024-06-23,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,933.44,1,776.11,0,Debit Card,Adult,Male,Chicago,Luis Davis,933.44,157.33
qG7301,2024-04-07,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,77.3,1,50.1,0.05,Debit Card,Senior,Male,Chicago,Nicole Wells,73.44,23.34
ZN4193,2024-05-09,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,919.13,2,1368.3,0.05,Online Payment,Senior,Female,Houston,James Bryant,1746.35,378.05
DP8177,2024-02-08,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,158.79,1,117,0.05,Cash,Young,Male,Los Angeles,Susan Ballard,150.85,33.85
ra9597,2024-08-17,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1,24,16.32,0.2,Credit Card,Young,Male,Houston,John Chapman,19.20,2.88
OF8076,2024-11-12,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.56,4,14.24,0.1,Credit Card,Senior,Female,New York,Juan Robinson,16.42,2.18
gv8899,2024-02-02,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,339.7,1,262.18,0.15,Credit Card,Senior,Female,Los Angeles,Mitchell Fletcher,288.75,26.57
pt9361,2024-05-17,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,422.68,2,598.24,0.05,Online Payment,Adult,Male,Chicago,Madison Adkins,803.09,204.85
Ah3095,2024-03-23,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,50.39,1,31.7,0,Debit Card,Adult,Male,Phoenix,Mrs. Jennifer Gamble MD,50.39,18.69
bJ9286,2024-12-22,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1241.82,1,772.07,0.05,Credit Card,Adult,Male,Phoenix,Gerald Hall,1179.73,407.66
az2110,2024-11-01,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,147.87,2,187.24,0.05,Debit Card,Adult,Female,Chicago,Edward Dyer,280.95,93.71
kV4788,2024-12-26,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.17,18,15.12,0.15,Cash,Adult,Male,Los Angeles,Zachary Williamson,17.90,2.78
pp3740,2024-11-25,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,58.77,2,72.24,0.05,Cash,Adult,Female,Los Angeles,Karen Ramirez,111.66,39.42
At4447,2024-06-11,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,779.96,1,639.88,0,Online Payment,Adult,Female,Los Angeles,Christine Rios,779.96,140.08
YP7668,2024-02-05,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,35.18,1,21.25,0,Credit Card,Young,Female,New York,Kyle Johnson,35.18,13.93
oI1592,2024-06-17,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1098.63,2,1361.94,0,Cash,Young,Female,Phoenix,Jennifer Ramirez,2197.26,835.32
Lc4761,2024-10-10,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2167.13,1,1652.3,0.2,Mobile Wallet,Adult,Male,Houston,Jessica Jones,1733.70,81.40
ZM8136,2024-10-04,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1454.29,1,1190.07,0.05,Cash,Adult,Female,Chicago,Amanda Bernard,1381.58,191.51
ny8863,2024-05-12,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.38,4,150.72,0.1,Credit Card,Adult,Female,Houston,Laurie Clark,159.77,9.05
Ju5775,2024-09-27,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,191.26,1,125.45,0.15,Online Payment,Adult,Female,Phoenix,Roger Ward,162.57,37.12
Pa9618,2024-09-17,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2090.43,1,1728.2,0.2,Credit Card,Senior,Male,Los Angeles,Michael Lewis,1672.34,-55.86
RP4565,2024-05-14,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,977.21,2,1619.9,0.2,Mobile Wallet,Young,Male,New York,Calvin Young,1563.54,-56.36
Zg9364,2024-05-24,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,902.04,1,746.54,0.15,Debit Card,Adult,Male,Chicago,Joel Schultz,766.73,20.19
yj8911,2024-06-21,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,34.98,3,77.49,0,Cash,Young,Female,Houston,Brian Garcia,104.94,27.45
an5238,2024-03-16,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,278.65,2,473.04,0.1,Online Payment,Young,Female,Houston,Matthew Johnson,501.57,28.53
nH6990,2024-05-04,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,76.38,2,126.12,0.2,Online Payment,Young,Male,Los Angeles,Kathleen Roberts,122.21,-3.91
py8624,2024-01-19,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.24,11,10.78,0.15,Debit Card,Senior,Female,Los Angeles,Jay Fisher,11.59,0.81
UR0204,2024-04-16,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.75,2,3.84,0.05,Cash,Adult,Male,Shenzhen,Wang Tao,5.23,1.39
Dr6599,2024-05-07,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,964.1,1,651.76,0.1,Credit Card,Senior,Male,Phoenix,Lindsay Gill,867.69,215.93
NN9071,2024-01-10,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,273.44,2,424.12,0.05,Mobile Wallet,Senior,Female,Chicago,Melissa Parker,519.54,95.42
sc5581,2024-12-03,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1534.67,1,1098.35,0.1,Cash,Adult,Male,Chicago,Vanessa Moore,1381.20,282.85
HV4180,2024-06-14,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,396.88,1,260.79,0.05,Online Payment,Adult,Male,New York,Michael Stout,377.04,116.25
dj6035,2024-04-11,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,382.3,1,269.4,0.1,Debit Card,Senior,Male,Phoenix,Denise Allen,344.07,74.67
Mh0344,2024-05-16,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,243.77,1,173.9,0.2,Online Payment,Young,Female,Los Angeles,Brooke Cruz,195.02,21.12
aS5663,2024-01-05,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,208.36,1,171.91,0.2,Credit Card,Adult,Female,Houston,Katie Ryan,166.69,-5.22
vl7498,2024-07-21,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,64.68,4,175.56,0.05,Debit Card,Senior,Male,Houston,Russell Hamilton,245.78,70.22
rs6945,2024-09-26,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.56,4,152.6,0.15,Credit Card,Senior,Female,Houston,Nancy Mcintosh,165.10,12.50
wT8061,2024-10-24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,22,21.34,0.15,Debit Card,Senior,Female,Chicago,Jacqueline Rasmussen,25.43,4.09
NC6854,2024-11-17,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1,7,5.18,0.05,Mobile Wallet,Senior,Female,Chicago,Kelly Chavez,6.65,1.47
Ky1061,2024-02-28,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.44,19,22.8,0.15,Mobile Wallet,Senior,Male,Chicago,Daniel Fleming,23.26,0.46
Gr0364,2024-01-26,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.85,5,12.55,0.15,Credit Card,Senior,Male,Chicago,Heather Horn,16.36,3.81
hB8551,2024-05-11,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.68,1,3.36,0.05,Credit Card,Young,Male,Los Angeles,Jon Sandoval,4.45,1.09
Dz8773,2024-12-24,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,43.89,3,81.54,0.2,Mobile Wallet,Adult,Male,Phoenix,Hailey Clark,105.34,23.80
Nn5983,2024-08-26,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.77,2,5.72,0.1,Credit Card,Adult,Male,Los Angeles,Walter Walters,6.79,1.07
BO2464,2024-06-25,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,445.38,2,749.8,0.2,Credit Card,Senior,Male,New York,Michael Wagner,712.61,-37.19
wo4996,2024-12-15,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,173.13,3,325.53,0.1,Mobile Wallet,Young,Female,Chicago,Bruce Charles,467.45,141.92
kO2040,2024-11-05,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,160.78,2,194.04,0.05,Credit Card,Adult,Female,New York,Brandy Davis,305.48,111.44
lA3841,2024-03-15,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2484.81,1,1857.95,0.1,Debit Card,Adult,Female,Phoenix,Andrew Thomas,2236.33,378.38
EU6024,2024-11-08,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2487.12,1,1852.5,0.05,Mobile Wallet,Adult,Male,Phoenix,Janet Porter,2362.76,510.26
PH5641,2024-06-08,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2129.78,1,1723.95,0.1,Debit Card,Senior,Male,Houston,Karen Ayala,1916.80,192.85
PC4344,2024-04-17,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.4,4,4.44,0,Debit Card,Senior,Male,Houston,Mitchell Oconnor,5.60,1.16
iF1086,2024-03-13,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,172,3,434.82,0,Online Payment,Adult,Female,Chicago,Diana Petersen,516.00,81.18
Fw4000,2024-12-16,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,65.75,2,101.6,0.15,Online Payment,Adult,Female,Phoenix,Jose Vega,111.78,10.18
GQ1490,2024-08-31,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1752.25,1,1203.76,0.2,Mobile Wallet,Adult,Female,Chicago,Stephanie Alexander,1401.80,198.04
Ia9518,2024-01-03,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1978.81,1,1332.68,0,Cash,Young,Male,Chicago,Francisco Myers,1978.81,646.13
Nl7765,2024-09-08,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1750.82,1,1372.69,0.05,Online Payment,Adult,Female,Phoenix,Kimberly Nunez,1663.28,290.59
Cm7293,2024-09-19,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.21,22,22.44,0.2,Debit Card,Adult,Female,New York,Mike Henderson,21.30,-1.14
by0412,2024-10-21,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1598.66,1,1321.42,0.05,Mobile Wallet,Adult,Male,Houston,Phillip Hurst,1518.73,197.31
SI2484,2024-12-18,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.49,4,8.88,0.1,Mobile Wallet,Young,Female,Los Angeles,Joshua Hopkins,12.56,3.68
ZK8720,2024-03-09,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1999.89,1,1220.31,0.1,Online Payment,Adult,Male,Los Angeles,Tina Salinas,1799.90,579.59
dN9517,2024-02-24,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,250.58,1,172.85,0.05,Mobile Wallet,Young,Female,Phoenix,Courtney Johnson,238.05,65.20
xI5996,2024-01-09,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,43.68,3,99.09,0,Cash,Senior,Female,Phoenix,Scott Williams,131.04,31.95
jw7586,2024-08-24,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.95,1,95.36,0.05,Cash,Young,Female,Phoenix,Dominique Ramirez,142.45,47.09
lk3386,2024-11-20,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.82,5,11.95,0,Mobile Wallet,Senior,Female,Phoenix,Alicia Medina,14.10,2.15
Fz3558,2024-03-05,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,148.67,2,223.94,0.1,Cash,Young,Female,Houston,Robert Bush,267.61,43.67
wD1104,2024-08-15,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,175.66,1,125.45,0.15,Cash,Adult,Male,Houston,Lindsay Gibson,149.31,23.86
gN9050,2024-03-10,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,976.13,1,630.92,0.15,Debit Card,Adult,Male,Los Angeles,Jennifer Hendrix,829.71,198.79
Pi2100,2024-06-24,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.24,19,14.63,0.1,Mobile Wallet,Senior,Female,Chicago,Kevin Norman,21.20,6.57
al5549,2024-07-06,USA,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,126.79,2,193.94,0.2,Debit Card,Young,Male,New York,Joe Henry,202.86,8.92
lU8324,2024-01-14,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,56.57,2,70.5,0.2,Cash,Young,Male,New York,Trevor Martinez,90.51,20.01
cI0756,2024-11-04,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,951.91,1,767.55,0.2,Debit Card,Young,Male,Phoenix,James Ortiz,761.53,-6.02
ke9584,2024-07-25,USA,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1079.33,1,882.27,0.05,Credit Card,Adult,Female,Chicago,Carolyn Young,1025.36,143.09
KZ9804,2024-04-08,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.34,8,8.64,0,Online Payment,Young,Female,Houston,Mr. Jeremy Hernandez,10.72,2.08
tZ6400,2024-12-07,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1271.48,1,998.64,0.2,Credit Card,Young,Male,Houston,Denise Gray,1017.18,18.54
sU9515,2024-04-02,USA,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,198.28,1,146.62,0.05,Online Payment,Senior,Male,Los Angeles,Patricia Lyons,188.37,41.75
XS3585,2024-11-19,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1408.08,1,944.61,0.2,Credit Card,Senior,Female,Houston,John Hendrix,1126.46,181.85
Yz2708,2024-10-31,USA,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.61,1,34.92,0.1,Mobile Wallet,Senior,Female,Houston,Laura Ramirez,40.15,5.23
ic7322,2024-08-28,USA,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.38,7,19.88,0.05,Credit Card,Adult,Female,Phoenix,Charles Bennett,29.13,9.25
FI2517,2024-12-18,USA,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,315.38,1,201.6,0.05,Mobile Wallet,Adult,Male,Phoenix,Jasmine Sweeney,299.61,98.01
Nk4388,2024-04-01,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,754.44,1,583.15,0.1,Mobile Wallet,Young,Male,Phoenix,Ian Edwards,679.00,95.85
No0182,2024-01-29,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.3,4,9.64,0.1,Credit Card,Young,Male,Machala,Maria Lopez,11.88,2.24
jM5201,2024-05-17,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,774.09,1,491.67,0.2,Cash,Adult,Female,Phoenix,Michael Cummings,619.27,127.60
oh7824,2024-10-06,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1354.09,1,1047.69,0.2,Debit Card,Adult,Male,Houston,Amy Fuller,1083.27,35.58
WS9827,2024-04-20,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1399.53,1,907.08,0.1,Online Payment,Adult,Female,Houston,Dawn James,1259.58,352.50
ij5682,2024-04-09,USA,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,50.28,4,143.6,0,Credit Card,Senior,Male,New York,Jerry Hansen,201.12,57.52
fH0292,2024-11-20,USA,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.27,16,16.32,0.15,Debit Card,Adult,Male,Phoenix,Matthew Sanchez,17.27,0.95
zs2419,2024-06-05,USA,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2318.77,1,1400.34,0,Online Payment,Adult,Female,Phoenix,Tracy Montgomery,2318.77,918.43
fd7858,2024-10-03,USA,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,970.07,1,820.11,0.1,Cash,Senior,Male,New York,Meredith Lopez,873.06,52.95
Vr6209,2024-10-13,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,3,421.51382708200924,0.2,Cash,Young,Male,Chengdu,Wang Bo,1130.85,709.34
pt7673,2024-07-16,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0.2,Online Payment,Adult,Male,Hyderabad,Rahul Mehta,753.90,332.39
gv6860,2024-04-10,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,471.1893142857141,1,421.51382708200924,0.15,Credit Card,Senior,Male,Vancouver,Benjamin Wilson,400.51,-21.00
KR5199,2024-10-05,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.2,Cash,Young,Male,Montreal,Lucas Tremblay,753.90,332.39
yq7308,2024-09-07,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.05,Credit Card,Young,Male,Vancouver,Sophie Campbell,895.26,473.75
eW2845,2024-12-06,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,471.1893142857141,1,421.51382708200924,0.1,Cash,Young,Female,Calgary,Liam Tremblay,424.07,2.56
Bn3414,2024-07-05,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.2,Debit Card,Senior,Female,Toronto,Noah Roy,753.90,332.39
Xm2575,2024-02-07,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0.1,Mobile Wallet,Adult,Female,Ottawa,Thomas Campbell,848.14,426.63
fn6147,2024-11-11,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,471.1893142857141,1,421.51382708200924,0.15,Credit Card,Young,Male,Montreal,Benjamin Roy,400.51,-21.00
kF6299,2024-03-29,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.15,Mobile Wallet,Adult,Female,Montreal,Benjamin Wilson,400.51,-21.00
Ik3855,2024-10-16,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.1,Credit Card,Adult,Male,Montreal,Liam Johnson,424.07,2.56
zo0805,2024-06-16,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.2,Debit Card,Senior,Male,Montreal,Chloe Wilson,376.95,-44.56
po4912,2024-03-08,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,471.1893142857141,1,421.51382708200924,0.1,Mobile Wallet,Senior,Female,Vancouver,Emma Gagnon,424.07,2.56
Pl7029,2024-03-06,Canada,98284056-f26a-4293-acf3-6a65304b4d38,Coca-Cola Can,Beverages,471.1893142857141,12,421.51382708200924,0.15,Debit Card,Senior,Female,Ottawa,Noah Smith,4806.13,4384.62
eu3801,2024-06-30,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.2,Online Payment,Senior,Female,Ottawa,Sophie Gagnon,753.90,332.39
pR7747,2024-01-08,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,471.1893142857141,2,421.51382708200924,0.2,Cash,Young,Female,Vancouver,Liam Tremblay,753.90,332.39
xb4595,2024-09-18,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0.15,Mobile Wallet,Senior,Female,Toronto,Noah Martin,400.51,-21.00
IW6446,2024-03-06,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,471.1893142857141,1,421.51382708200924,0,Debit Card,Adult,Female,Ottawa,Thomas Martin,471.19,49.68
Je0210,2024-03-07,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.15,Credit Card,Adult,Female,Toronto,Liam Johnson,801.02,379.51
qG2802,2024-10-16,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,471.1893142857141,2,421.51382708200924,0.15,Credit Card,Senior,Female,Vancouver,Emma Roy,801.02,379.51
EC1032,2024-08-18,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,471.1893142857141,1,421.51382708200924,0.2,Mobile Wallet,Adult,Male,Ottawa,Chloe Tremblay,376.95,-44.56
wH3949,2024-07-01,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.2,Mobile Wallet,Young,Male,Vancouver,Thomas Wilson,753.90,332.39
aO8964,2024-10-08,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,471.1893142857141,8,421.51382708200924,0.15,Online Payment,Young,Female,Vancouver,Chloe Martin,3204.09,2782.58
FE8036,2024-06-12,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.2,Debit Card,Senior,Male,Ottawa,Benjamin Tremblay,1130.85,709.34
ei8364,2024-12-05,Canada,efcae66c-d9ee-4629-8a67-274c04d7c178,KitchenAid Mixer,Home Appliances,471.1893142857141,1,421.51382708200924,0.15,Online Payment,Senior,Male,Montreal,Lucas Roy,400.51,-21.00
